Nitrogen,Potassium,Phosphorous,Temparature,Humidity,Moisture,Crop Type,soil_type,fertilizer_name
36,3,0,26.2,53.65,56.71,Maize,Sandy,14-35-14
12,0,10,33.91,63.82,41.45,Wheat,Black,14-35-14
38,2,0,34.79,61.91,46.9,Wheat,Clayey,10-26-26
37,0,4,26.74,57.16,20.0,Millets,Clayey,17-17-17
4,0,18,32.91,56.48,45.87,Millets,Black,Urea
14,3,6,24.06,65.78,58.11,Cotton,Red,28-28
10,3,29,33.94,69.64,41.55,Paddy,Loamy,17-17-17
17,2,32,27.16,54.78,41.9,Pulses,Black,Urea
14,14,13,35.04,69.13,59.45,Sugarcane,Black,10-26-26
24,0,21,26.78,53.14,37.57,Pulses,Black,Urea
3,9,37,26.4,65.11,55.15,Pulses,Black,Urea
16,0,8,30.74,54.35,61.21,Cotton,Sandy,20-20
21,0,23,36.75,59.8,37.97,Sugarcane,Black,17-17-17
15,4,30,25.11,48.12,62.98,Pulses,Loamy,10-26-26
38,2,1,38.91,64.93,39.42,Pulses,Sandy,DAP
28,4,20,26.05,58.12,35.26,Pulses,Black,20-20
13,0,36,34.2,64.85,39.67,Maize,Clayey,10-26-26
35,3,1,28.76,50.58,38.28,Oil seeds,Loamy,17-17-17
12,12,28,34.06,71.7,43.15,Barley,Red,28-28
11,13,27,26.51,56.57,20.0,Ground Nuts,Sandy,DAP
3,15,24,21.36,56.53,34.78,Maize,Black,28-28
7,8,24,28.11,45.27,48.25,Paddy,Sandy,Urea
38,0,3,22.72,44.19,24.65,Pulses,Black,14-35-14
21,3,18,22.54,52.75,31.79,Millets,Red,DAP
24,0,22,24.5,42.83,57.23,Cotton,Loamy,Urea
14,19,23,34.26,72.48,43.81,Ground Nuts,Clayey,17-17-17
13,1,39,36.19,77.04,57.3,Ground Nuts,Black,DAP
14,0,13,21.14,58.75,31.2,Maize,Loamy,DAP
14,0,36,24.28,50.9,34.64,Millets,Loamy,17-17-17
18,0,43,25.06,56.22,22.4,Millets,Sandy,17-17-17
5,1,16,30.21,50.79,37.79,Barley,Clayey,Urea
37,0,1,30.32,58.2,37.68,Tobacco,Loamy,20-20
8,0,33,35.17,60.97,34.42,Ground Nuts,Black,17-17-17
8,1,11,29.63,58.39,64.42,Barley,Sandy,28-28
38,0,0,31.41,50.97,45.98,Millets,Sandy,14-35-14
15,0,37,34.17,71.47,70.0,Tobacco,Loamy,10-26-26
37,1,3,38.62,65.2,36.37,Tobacco,Sandy,10-26-26
12,5,35,32.84,66.47,69.01,Sugarcane,Red,Urea
7,16,9,30.87,74.24,62.38,Maize,Clayey,14-35-14
41,0,3,26.02,52.58,39.77,Sugarcane,Red,14-35-14
13,3,11,31.0,64.07,51.2,Wheat,Black,28-28
20,2,18,30.47,58.88,38.22,Pulses,Red,17-17-17
36,0,0,30.33,54.91,37.16,Millets,Black,Urea
43,0,0,24.62,63.54,33.9,Wheat,Loamy,Urea
6,11,29,34.5,61.62,61.48,Cotton,Red,28-28
13,12,24,34.45,61.44,70.0,Sugarcane,Red,DAP
34,0,3,28.91,60.07,39.93,Barley,Black,20-20
41,4,2,31.57,53.14,20.33,Oil seeds,Sandy,10-26-26
32,0,0,26.19,63.76,35.68,Millets,Red,28-28
8,6,14,25.14,48.37,28.64,Millets,Black,14-35-14
9,0,36,38.41,74.99,25.39,Maize,Black,Urea
12,0,37,29.57,70.26,37.15,Millets,Red,14-35-14
24,0,18,33.72,54.21,47.29,Oil seeds,Red,DAP
13,1,39,33.3,57.9,57.26,Pulses,Black,17-17-17
36,3,0,29.6,58.3,44.4,Wheat,Clayey,20-20
40,2,3,27.83,60.88,29.59,Sugarcane,Red,14-35-14
17,0,39,24.31,49.48,27.55,Millets,Red,17-17-17
35,1,0,31.77,46.28,45.72,Cotton,Red,17-17-17
10,13,22,28.65,59.24,40.45,Barley,Clayey,28-28
9,13,29,30.23,72.24,57.55,Cotton,Red,17-17-17
17,4,10,23.86,56.94,45.96,Paddy,Black,14-35-14
0,15,10,24.03,59.41,55.3,Cotton,Sandy,14-35-14
22,4,22,32.86,54.42,41.19,Ground Nuts,Red,DAP
1,13,13,31.58,60.79,41.51,Barley,Sandy,14-35-14
5,11,17,29.38,67.36,40.79,Tobacco,Black,14-35-14
45,0,0,34.45,66.86,35.97,Maize,Black,Urea
22,0,18,29.34,42.41,44.03,Tobacco,Clayey,Urea
14,1,18,40.0,62.24,42.28,Pulses,Loamy,14-35-14
23,1,13,31.51,63.07,38.77,Ground Nuts,Loamy,Urea
32,1,0,27.67,45.92,36.55,Sugarcane,Loamy,20-20
44,1,0,28.12,45.77,43.16,Ground Nuts,Sandy,17-17-17
19,4,21,30.04,45.43,37.77,Maize,Black,10-26-26
16,3,42,28.79,73.96,35.13,Wheat,Clayey,DAP
11,13,16,31.74,63.18,24.75,Maize,Loamy,10-26-26
22,1,20,36.76,59.74,39.36,Wheat,Black,17-17-17
6,0,7,26.29,47.4,68.32,Pulses,Black,14-35-14
3,14,20,25.37,50.94,25.52,Sugarcane,Black,14-35-14
8,0,42,25.49,59.63,68.9,Barley,Red,28-28
39,0,0,28.88,55.01,36.26,Pulses,Red,10-26-26
18,3,41,34.53,58.86,52.25,Oil seeds,Black,17-17-17
10,0,38,29.73,44.95,36.64,Sugarcane,Clayey,Urea
17,0,43,30.05,59.14,39.13,Ground Nuts,Red,20-20
41,2,0,30.67,61.01,35.65,Oil seeds,Clayey,17-17-17
9,2,35,24.3,53.62,60.71,Sugarcane,Clayey,10-26-26
27,0,15,37.7,56.61,57.93,Wheat,Loamy,10-26-26
9,11,21,27.09,48.1,39.39,Ground Nuts,Clayey,Urea
33,0,2,28.02,43.47,37.43,Sugarcane,Black,28-28
21,1,19,34.62,64.2,39.87,Millets,Sandy,28-28
11,3,36,33.0,72.49,26.85,Millets,Loamy,20-20
33,0,2,37.48,74.71,50.16,Wheat,Sandy,10-26-26
42,4,0,40.0,80.0,55.43,Paddy,Clayey,DAP
17,0,39,33.47,62.71,36.43,Sugarcane,Loamy,Urea
17,0,21,24.91,47.48,32.77,Pulses,Black,17-17-17
41,1,0,30.89,57.6,53.41,Maize,Sandy,28-28
24,0,14,25.22,53.11,39.07,Tobacco,Red,20-20
17,0,38,30.68,66.46,37.19,Sugarcane,Red,17-17-17
12,11,32,27.33,64.51,61.53,Millets,Sandy,20-20
13,4,6,29.96,54.53,67.99,Ground Nuts,Black,20-20
4,15,14,32.99,50.56,44.4,Sugarcane,Clayey,14-35-14
15,0,41,36.5,76.58,69.11,Oil seeds,Sandy,14-35-14
9,3,8,24.59,51.79,70.0,Paddy,Black,28-28
14,0,7,28.14,64.83,42.85,Wheat,Loamy,17-17-17
18,4,17,31.92,57.22,51.32,Millets,Black,Urea
34,0,1,36.21,57.4,64.18,Oil seeds,Black,28-28
27,0,20,29.54,58.68,37.33,Paddy,Black,28-28
8,0,8,37.62,54.26,47.98,Sugarcane,Red,17-17-17
11,1,12,23.0,53.85,26.32,Cotton,Clayey,Urea
33,3,0,33.55,58.99,28.88,Paddy,Loamy,20-20
5,16,13,25.2,54.36,56.57,Barley,Black,14-35-14
40,0,0,28.1,57.31,69.25,Millets,Sandy,10-26-26
7,9,32,26.32,61.03,28.0,Oil seeds,Black,20-20
11,4,28,36.26,72.92,70.0,Barley,Red,17-17-17
4,7,26,36.08,67.07,39.77,Cotton,Loamy,28-28
45,0,0,26.61,51.72,36.01,Ground Nuts,Red,28-28
24,1,24,22.55,57.45,46.58,Paddy,Red,DAP
13,20,20,35.44,68.66,47.39,Wheat,Loamy,20-20
13,3,28,31.47,64.11,65.21,Sugarcane,Black,20-20
33,4,1,23.45,48.04,34.71,Sugarcane,Loamy,14-35-14
11,5,26,32.95,47.81,36.46,Cotton,Sandy,14-35-14
19,0,23,35.89,69.26,56.39,Tobacco,Sandy,28-28
14,19,23,32.33,75.18,40.55,Sugarcane,Black,10-26-26
16,0,42,38.98,58.36,50.55,Tobacco,Red,Urea
27,0,19,33.44,62.95,26.99,Pulses,Clayey,28-28
38,0,3,25.0,43.01,70.0,Maize,Sandy,10-26-26
24,0,27,29.95,70.97,49.89,Tobacco,Loamy,10-26-26
8,0,8,28.47,63.69,51.32,Cotton,Black,10-26-26
37,0,0,37.78,67.61,42.9,Tobacco,Loamy,28-28
15,9,6,20.85,59.67,27.39,Ground Nuts,Black,DAP
9,8,25,34.47,55.91,64.25,Paddy,Loamy,17-17-17
40,1,0,22.37,49.0,70.0,Paddy,Red,28-28
11,0,12,22.29,47.57,66.46,Oil seeds,Sandy,28-28
36,0,0,25.06,59.78,44.6,Millets,Clayey,28-28
22,2,19,30.44,62.39,67.03,Pulses,Black,17-17-17
18,0,21,24.39,43.91,36.11,Cotton,Red,DAP
37,0,0,36.89,69.58,42.28,Cotton,Sandy,28-28
5,5,34,30.22,50.85,59.57,Wheat,Clayey,10-26-26
35,0,3,36.69,78.73,43.49,Oil seeds,Red,20-20
21,0,21,29.5,42.7,52.43,Tobacco,Loamy,Urea
38,2,0,36.74,61.86,29.3,Wheat,Clayey,14-35-14
33,2,0,29.86,61.53,51.88,Millets,Loamy,20-20
8,0,17,26.18,44.54,66.14,Wheat,Loamy,20-20
5,10,28,24.23,54.33,34.93,Tobacco,Sandy,14-35-14
10,3,6,25.05,64.63,47.88,Pulses,Loamy,DAP
12,16,11,29.0,57.95,20.71,Oil seeds,Red,10-26-26
11,1,36,39.5,59.87,52.35,Oil seeds,Black,20-20
6,11,34,27.46,66.87,26.04,Maize,Loamy,14-35-14
10,15,17,31.41,56.68,46.38,Paddy,Loamy,28-28
37,1,0,26.18,54.54,46.83,Tobacco,Sandy,17-17-17
38,0,4,31.52,51.09,41.27,Oil seeds,Loamy,DAP
10,1,39,35.22,76.59,24.21,Oil seeds,Loamy,14-35-14
19,0,45,37.69,54.05,40.24,Pulses,Loamy,17-17-17
12,3,32,27.77,54.61,46.77,Wheat,Loamy,10-26-26
26,0,21,32.86,65.21,45.16,Sugarcane,Sandy,DAP
11,13,17,28.3,60.42,55.44,Paddy,Sandy,Urea
12,0,37,34.98,64.48,51.57,Tobacco,Clayey,14-35-14
42,3,0,39.31,59.72,40.8,Cotton,Red,DAP
11,3,33,27.41,48.69,52.62,Wheat,Black,DAP
15,0,12,29.89,59.26,51.55,Cotton,Sandy,28-28
26,0,18,34.05,71.7,24.22,Pulses,Clayey,20-20
34,2,0,23.91,43.52,39.54,Sugarcane,Black,17-17-17
36,0,0,32.24,49.43,40.27,Cotton,Black,14-35-14
13,2,37,36.98,53.44,24.52,Pulses,Clayey,14-35-14
18,4,36,30.83,50.49,61.71,Oil seeds,Black,DAP
9,0,37,27.06,51.39,53.38,Cotton,Clayey,28-28
6,0,34,38.7,65.81,23.13,Wheat,Loamy,20-20
11,6,11,30.9,55.65,30.7,Ground Nuts,Loamy,20-20
21,0,24,27.98,46.24,47.68,Maize,Loamy,Urea
9,4,16,38.27,60.33,37.69,Cotton,Sandy,14-35-14
8,13,16,28.07,52.91,43.54,Tobacco,Red,20-20
2,15,20,38.99,59.31,46.91,Ground Nuts,Clayey,10-26-26
12,0,14,35.18,73.86,61.58,Cotton,Black,17-17-17
4,12,36,29.63,51.13,59.87,Tobacco,Sandy,Urea
17,0,38,26.44,66.93,58.88,Barley,Clayey,10-26-26
10,0,18,32.97,76.36,35.98,Pulses,Red,14-35-14
14,0,38,32.59,52.77,67.32,Wheat,Sandy,Urea
9,8,24,40.0,61.28,57.03,Paddy,Clayey,10-26-26
22,1,26,35.08,60.37,45.69,Barley,Loamy,17-17-17
17,0,7,33.46,60.65,34.68,Cotton,Red,20-20
19,0,21,32.95,66.06,24.22,Millets,Red,28-28
11,0,12,27.46,63.08,52.97,Cotton,Black,10-26-26
10,1,37,40.0,56.21,37.48,Ground Nuts,Sandy,20-20
12,2,27,30.85,53.02,26.39,Wheat,Sandy,10-26-26
40,3,2,24.58,43.05,67.17,Millets,Clayey,14-35-14
10,0,32,32.99,64.5,30.16,Paddy,Red,14-35-14
9,3,39,24.83,48.37,49.51,Pulses,Sandy,10-26-26
5,13,15,30.82,56.4,56.14,Paddy,Red,Urea
12,2,34,33.65,64.1,41.88,Maize,Loamy,14-35-14
11,12,21,27.99,52.83,35.74,Ground Nuts,Loamy,Urea
19,14,13,22.87,44.91,24.78,Barley,Loamy,28-28
21,0,15,29.95,68.13,38.6,Sugarcane,Red,DAP
12,0,37,39.25,76.98,28.94,Ground Nuts,Clayey,Urea
9,20,12,29.82,66.85,23.96,Tobacco,Loamy,17-17-17
42,4,0,26.66,63.18,32.47,Tobacco,Sandy,20-20
36,4,0,30.12,47.45,64.3,Tobacco,Loamy,14-35-14
26,1,17,28.82,53.22,38.74,Ground Nuts,Clayey,DAP
39,0,4,23.42,54.77,33.63,Paddy,Black,DAP
17,0,37,28.45,62.42,52.98,Ground Nuts,Black,17-17-17
11,0,15,24.76,58.45,38.36,Wheat,Sandy,DAP
19,3,27,31.65,56.41,30.22,Paddy,Red,28-28
39,4,4,23.2,46.23,65.9,Wheat,Red,Urea
13,13,11,33.52,60.5,52.77,Oil seeds,Red,17-17-17
13,8,28,31.19,51.5,20.0,Cotton,Loamy,14-35-14
40,2,4,27.52,51.39,46.96,Wheat,Black,28-28
6,17,21,30.46,57.09,32.66,Tobacco,Sandy,Urea
25,1,19,34.36,64.55,38.08,Pulses,Sandy,10-26-26
19,1,36,32.14,57.35,49.7,Tobacco,Loamy,DAP
10,21,23,36.81,60.97,46.15,Pulses,Black,Urea
20,3,16,30.15,59.21,25.04,Pulses,Loamy,14-35-14
21,1,17,29.77,63.09,47.01,Sugarcane,Red,17-17-17
36,0,3,30.24,51.96,38.03,Pulses,Black,Urea
3,17,19,24.97,47.28,41.8,Pulses,Black,10-26-26
15,0,16,26.34,61.87,22.93,Maize,Red,20-20
9,1,41,37.17,73.45,62.33,Millets,Black,28-28
9,3,39,29.78,65.45,39.96,Paddy,Loamy,14-35-14
5,9,33,30.05,61.94,57.63,Tobacco,Red,DAP
40,1,4,23.59,54.55,43.39,Ground Nuts,Sandy,DAP
8,0,5,22.2,55.19,60.43,Wheat,Black,10-26-26
11,4,46,29.33,58.97,42.02,Cotton,Loamy,17-17-17
11,4,18,28.33,61.2,58.57,Wheat,Red,20-20
20,3,16,34.24,61.19,31.95,Maize,Sandy,DAP
4,3,15,29.04,73.52,60.4,Oil seeds,Clayey,28-28
15,3,38,32.64,52.05,29.73,Pulses,Sandy,17-17-17
39,0,3,38.51,72.73,54.65,Paddy,Sandy,14-35-14
37,2,3,26.36,58.22,35.11,Tobacco,Loamy,Urea
34,0,0,26.86,60.39,30.72,Maize,Clayey,Urea
12,0,18,28.96,54.55,40.7,Tobacco,Black,DAP
17,0,39,31.35,64.03,52.01,Cotton,Black,17-17-17
13,0,13,20.03,52.64,70.0,Sugarcane,Sandy,20-20
15,14,14,37.86,61.26,47.91,Barley,Loamy,Urea
8,0,34,34.3,73.98,23.5,Pulses,Sandy,14-35-14
20,0,13,28.75,65.85,40.56,Ground Nuts,Sandy,10-26-26
45,0,2,34.35,68.28,37.3,Wheat,Loamy,20-20
3,10,37,29.5,58.68,59.82,Oil seeds,Sandy,Urea
37,2,0,23.09,47.76,36.04,Barley,Red,20-20
9,8,31,31.45,59.17,41.86,Maize,Sandy,DAP
8,12,10,29.76,68.21,44.33,Wheat,Sandy,DAP
13,0,4,23.9,52.22,35.06,Cotton,Black,DAP
19,0,23,31.65,58.98,60.38,Wheat,Loamy,28-28
14,0,37,32.72,68.34,67.2,Barley,Red,DAP
17,0,40,39.16,69.41,37.45,Tobacco,Red,17-17-17
12,4,38,30.58,57.79,62.55,Sugarcane,Loamy,20-20
10,0,10,24.24,61.14,60.21,Wheat,Red,14-35-14
19,0,20,36.13,58.84,40.14,Paddy,Clayey,28-28
9,19,18,33.8,67.31,32.57,Paddy,Clayey,17-17-17
13,0,12,22.83,48.52,61.42,Tobacco,Black,Urea
2,14,20,27.46,63.46,32.44,Oil seeds,Sandy,DAP
11,2,8,23.99,49.61,27.08,Millets,Red,17-17-17
13,8,35,32.35,69.35,54.59,Oil seeds,Red,10-26-26
41,0,0,32.05,53.97,35.02,Millets,Loamy,Urea
38,2,0,23.89,51.43,32.44,Ground Nuts,Clayey,20-20
23,1,23,25.23,47.76,41.74,Pulses,Black,28-28
27,0,17,25.04,45.85,51.39,Tobacco,Loamy,17-17-17
34,0,3,22.58,47.54,39.32,Ground Nuts,Red,Urea
26,2,24,30.78,72.03,70.0,Maize,Sandy,Urea
34,3,0,28.14,44.5,35.74,Paddy,Red,14-35-14
23,0,18,36.75,61.32,50.32,Ground Nuts,Clayey,28-28
41,0,0,34.03,59.52,31.77,Sugarcane,Red,10-26-26
12,8,29,29.35,59.63,48.74,Tobacco,Clayey,14-35-14
13,4,42,36.54,74.27,38.52,Ground Nuts,Red,17-17-17
16,0,15,29.01,55.34,29.06,Millets,Clayey,14-35-14
8,0,13,34.65,60.23,61.23,Ground Nuts,Red,10-26-26
6,10,29,34.12,72.45,52.22,Ground Nuts,Black,14-35-14
39,0,3,23.2,51.15,44.35,Cotton,Clayey,28-28
11,8,14,30.61,56.22,43.7,Maize,Red,17-17-17
16,1,34,34.29,62.12,28.36,Wheat,Loamy,28-28
44,0,2,27.72,52.05,49.01,Maize,Clayey,14-35-14
35,3,4,27.44,55.79,34.2,Ground Nuts,Sandy,Urea
7,7,37,30.48,54.04,50.81,Tobacco,Sandy,17-17-17
21,0,21,30.94,58.19,66.53,Sugarcane,Red,17-17-17
13,0,35,36.87,73.12,54.53,Barley,Sandy,Urea
24,0,17,35.05,70.45,42.95,Millets,Sandy,Urea
19,4,26,35.26,55.7,38.7,Millets,Red,DAP
16,3,27,30.84,54.44,38.5,Wheat,Red,20-20
10,8,11,25.41,56.57,63.78,Paddy,Sandy,Urea
13,8,32,31.29,48.4,35.57,Barley,Sandy,10-26-26
8,0,10,33.77,70.96,30.96,Maize,Red,20-20
20,0,22,22.79,44.82,36.75,Sugarcane,Clayey,DAP
18,0,38,35.39,55.43,61.72,Oil seeds,Red,14-35-14
9,0,38,32.69,67.2,30.23,Barley,Clayey,14-35-14
12,0,32,29.04,52.28,61.27,Maize,Sandy,20-20
18,0,25,30.97,52.6,49.95,Wheat,Black,17-17-17
6,18,20,26.51,54.41,25.69,Tobacco,Loamy,17-17-17
5,5,28,24.14,65.95,36.58,Millets,Red,DAP
12,1,36,29.44,59.33,21.43,Cotton,Red,14-35-14
13,0,11,28.89,50.23,31.86,Wheat,Red,17-17-17
9,11,23,36.76,71.34,50.85,Wheat,Sandy,20-20
23,0,15,32.93,69.74,37.19,Maize,Sandy,28-28
10,8,32,25.77,51.57,49.07,Wheat,Clayey,14-35-14
11,4,26,38.24,69.68,42.29,Ground Nuts,Sandy,DAP
8,18,10,31.38,57.81,50.23,Barley,Clayey,20-20
26,0,16,25.77,49.55,51.79,Wheat,Loamy,17-17-17
40,2,0,33.65,61.98,34.79,Sugarcane,Red,Urea
19,0,16,34.32,60.9,35.02,Barley,Loamy,Urea
37,0,0,33.91,65.24,30.22,Cotton,Clayey,20-20
17,0,34,25.14,56.51,36.84,Millets,Clayey,17-17-17
43,2,0,24.5,55.97,58.19,Sugarcane,Loamy,10-26-26
9,0,34,31.41,52.35,70.0,Paddy,Red,Urea
11,4,14,27.48,58.97,62.73,Pulses,Clayey,10-26-26
6,0,40,25.28,57.75,55.42,Tobacco,Red,Urea
37,0,0,24.39,60.54,37.95,Pulses,Clayey,20-20
4,12,28,34.62,67.2,34.63,Wheat,Red,17-17-17
39,0,0,30.58,58.47,28.12,Ground Nuts,Sandy,DAP
15,0,37,30.55,67.12,36.98,Paddy,Sandy,10-26-26
13,4,38,30.53,61.98,28.75,Sugarcane,Black,Urea
10,1,38,29.82,68.13,44.94,Pulses,Black,DAP
16,2,15,22.28,49.48,37.92,Barley,Red,20-20
40,0,0,30.81,42.46,46.84,Millets,Black,Urea
21,0,22,29.86,56.95,35.3,Oil seeds,Black,20-20
11,5,29,32.76,74.84,69.17,Sugarcane,Red,28-28
21,0,18,35.3,68.25,43.64,Maize,Red,Urea
15,0,43,36.47,70.93,66.79,Barley,Black,10-26-26
16,4,44,31.73,56.97,32.88,Paddy,Red,17-17-17
5,10,28,25.9,51.18,36.61,Barley,Sandy,14-35-14
15,4,38,30.5,57.68,54.46,Barley,Sandy,DAP
23,0,15,27.2,71.23,31.58,Cotton,Sandy,20-20
14,11,18,26.68,69.77,60.71,Wheat,Loamy,DAP
15,0,32,27.88,53.3,39.79,Sugarcane,Clayey,28-28
40,2,0,36.39,77.53,52.2,Sugarcane,Red,28-28
2,17,16,33.67,66.03,37.65,Barley,Clayey,10-26-26
16,0,38,29.68,51.55,20.35,Barley,Red,10-26-26
4,9,34,31.25,69.46,61.24,Wheat,Loamy,Urea
27,1,19,33.27,51.22,37.76,Barley,Sandy,17-17-17
27,0,16,30.83,56.78,54.65,Oil seeds,Red,Urea
9,0,34,31.91,73.88,66.05,Pulses,Red,10-26-26
8,0,14,24.02,45.82,22.13,Paddy,Loamy,28-28
16,11,14,26.56,65.45,48.14,Maize,Sandy,20-20
6,0,37,36.41,72.14,37.92,Tobacco,Clayey,Urea
3,12,17,30.28,45.85,29.12,Tobacco,Black,DAP
9,12,33,29.18,66.16,70.0,Sugarcane,Clayey,10-26-26
33,4,1,29.83,58.93,43.95,Tobacco,Red,17-17-17
27,0,16,37.57,64.34,38.29,Maize,Black,Urea
13,7,9,29.17,43.7,41.77,Cotton,Loamy,DAP
12,6,32,30.95,54.47,55.47,Maize,Red,10-26-26
10,3,36,33.49,63.22,25.31,Maize,Clayey,28-28
4,12,20,23.56,47.6,35.22,Pulses,Red,14-35-14
5,16,9,28.59,64.2,42.62,Ground Nuts,Clayey,10-26-26
16,2,37,27.62,44.14,40.81,Paddy,Loamy,Urea
23,3,23,36.74,55.56,22.31,Oil seeds,Red,28-28
41,1,0,35.0,76.24,53.72,Ground Nuts,Clayey,28-28
8,13,16,32.31,67.68,43.35,Wheat,Red,14-35-14
12,11,27,25.5,51.34,61.51,Cotton,Loamy,28-28
6,5,27,34.09,65.92,61.83,Oil seeds,Loamy,10-26-26
22,4,16,36.05,70.84,30.08,Barley,Black,14-35-14
16,0,40,32.85,53.6,43.22,Cotton,Loamy,DAP
20,0,21,32.14,52.59,32.09,Millets,Clayey,DAP
20,4,17,31.27,66.2,43.52,Cotton,Clayey,14-35-14
9,6,29,34.61,67.18,64.16,Millets,Clayey,17-17-17
34,2,0,27.7,60.18,26.58,Cotton,Sandy,DAP
15,3,38,27.65,50.22,42.85,Barley,Red,14-35-14
8,17,20,29.61,53.81,38.02,Wheat,Loamy,17-17-17
46,0,0,29.03,45.0,32.9,Ground Nuts,Black,20-20
13,3,9,21.4,45.95,67.15,Cotton,Loamy,28-28
37,0,0,20.36,57.92,61.02,Pulses,Clayey,10-26-26
37,3,1,37.06,68.81,59.59,Tobacco,Sandy,17-17-17
42,0,0,27.24,70.93,28.75,Maize,Clayey,28-28
9,20,22,37.44,67.23,52.54,Tobacco,Loamy,14-35-14
10,21,14,21.47,45.29,43.45,Pulses,Red,DAP
7,12,31,31.92,63.7,57.16,Ground Nuts,Loamy,14-35-14
5,11,13,35.48,60.05,46.78,Sugarcane,Black,17-17-17
42,1,0,25.04,63.36,32.13,Paddy,Red,10-26-26
0,14,13,25.47,56.12,37.4,Oil seeds,Sandy,DAP
17,3,42,32.89,70.11,70.0,Ground Nuts,Red,DAP
6,6,27,39.22,70.14,42.1,Pulses,Sandy,DAP
17,0,35,34.39,54.77,35.05,Sugarcane,Clayey,Urea
21,0,20,26.35,68.18,46.83,Millets,Sandy,Urea
7,0,17,27.59,49.54,37.53,Pulses,Clayey,10-26-26
18,3,40,24.8,49.86,36.62,Pulses,Loamy,Urea
5,6,21,24.66,48.76,43.36,Millets,Black,DAP
14,0,5,33.86,52.1,38.67,Wheat,Clayey,20-20
28,4,22,34.8,59.89,59.4,Barley,Sandy,10-26-26
11,4,9,37.71,69.38,61.7,Barley,Loamy,Urea
6,12,23,38.41,68.47,56.4,Maize,Sandy,DAP
25,0,21,22.63,51.01,51.05,Maize,Loamy,DAP
9,11,25,35.35,62.94,64.74,Tobacco,Black,14-35-14
42,0,2,27.96,48.06,57.42,Oil seeds,Clayey,14-35-14
8,3,36,33.46,61.04,40.8,Cotton,Red,10-26-26
8,23,12,29.66,40.36,36.17,Oil seeds,Loamy,14-35-14
8,17,12,21.67,49.56,59.18,Oil seeds,Sandy,Urea
21,0,17,31.17,52.5,39.69,Tobacco,Clayey,14-35-14
24,3,18,27.94,55.87,36.48,Oil seeds,Sandy,14-35-14
11,11,29,27.06,57.03,60.52,Maize,Loamy,17-17-17
34,0,0,23.58,57.41,25.05,Paddy,Red,14-35-14
4,23,18,24.04,55.63,32.97,Pulses,Red,Urea
40,2,1,34.57,73.25,39.07,Cotton,Loamy,DAP
3,23,12,23.34,53.4,38.18,Paddy,Sandy,20-20
23,0,16,32.49,58.66,46.52,Tobacco,Loamy,28-28
26,0,18,28.35,60.55,52.54,Barley,Clayey,DAP
23,0,17,26.77,47.3,36.53,Barley,Red,Urea
25,2,25,23.9,58.01,40.51,Barley,Black,20-20
42,0,1,25.47,58.41,26.01,Maize,Clayey,14-35-14
6,6,31,32.92,67.62,69.72,Pulses,Black,28-28
43,0,0,30.36,44.69,42.18,Paddy,Red,14-35-14
26,1,23,29.82,55.72,58.33,Barley,Loamy,28-28
8,11,27,28.84,63.97,65.22,Millets,Black,17-17-17
18,3,41,38.35,68.02,65.33,Sugarcane,Red,DAP
17,0,36,31.65,48.98,39.39,Wheat,Red,DAP
7,1,11,31.54,65.06,37.86,Wheat,Loamy,17-17-17
12,0,32,31.58,72.23,37.14,Ground Nuts,Loamy,14-35-14
21,0,23,21.05,55.2,44.12,Ground Nuts,Clayey,10-26-26
25,2,18,34.34,59.47,35.55,Maize,Loamy,Urea
21,0,21,30.3,50.47,46.43,Cotton,Red,DAP
12,2,11,25.59,65.45,43.71,Sugarcane,Clayey,17-17-17
6,0,19,31.2,50.23,55.54,Pulses,Loamy,10-26-26
17,4,26,31.66,64.62,44.32,Sugarcane,Loamy,Urea
10,6,28,38.18,64.4,34.15,Oil seeds,Black,14-35-14
15,3,33,30.89,62.85,24.23,Barley,Red,10-26-26
40,0,0,34.27,52.4,31.73,Cotton,Loamy,14-35-14
15,0,42,31.36,66.19,53.63,Cotton,Clayey,14-35-14
33,0,0,29.42,54.67,40.55,Ground Nuts,Sandy,10-26-26
9,13,23,33.83,65.32,43.13,Tobacco,Sandy,20-20
8,0,11,30.44,56.5,51.85,Wheat,Sandy,17-17-17
10,0,30,25.52,48.23,58.6,Ground Nuts,Red,DAP
12,0,39,32.59,59.67,42.91,Paddy,Red,Urea
14,8,27,29.65,66.39,49.42,Millets,Red,28-28
5,7,37,27.13,62.1,64.44,Millets,Clayey,DAP
5,17,25,31.41,62.69,41.19,Millets,Sandy,DAP
23,4,23,24.14,60.35,47.55,Oil seeds,Sandy,20-20
16,0,37,30.95,52.62,32.97,Tobacco,Sandy,28-28
15,0,8,37.46,68.41,36.8,Millets,Loamy,Urea
25,0,23,24.96,46.72,36.73,Sugarcane,Red,DAP
12,18,16,33.51,59.04,44.65,Barley,Sandy,DAP
42,1,2,35.86,71.33,44.81,Millets,Sandy,10-26-26
15,3,41,24.48,55.7,30.78,Paddy,Black,28-28
9,0,45,30.3,42.11,29.89,Tobacco,Clayey,17-17-17
11,5,33,27.62,56.34,26.36,Tobacco,Red,28-28
22,0,21,33.46,62.44,56.11,Sugarcane,Sandy,Urea
19,0,38,31.4,56.45,36.96,Tobacco,Sandy,14-35-14
15,1,39,26.03,60.45,46.4,Barley,Black,Urea
5,14,18,27.4,56.16,45.88,Barley,Sandy,17-17-17
